"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0072114"	1.00000000000285	0.754568312097285	0	2	"pronephros morphogenesis"	"BP"
"GO:0072181"	1.00000000000285	0.754568312097285	0	2	"mesonephric duct formation"	"BP"
"GO:0072298"	1.00000000000285	0.754568312097285	0	2	"regulation of metanephric glomerulus development"	"BP"
"GO:0072301"	1.00000000000285	0.754568312097285	0	2	"regulation of metanephric glomerular mesangial cell proliferation"	"BP"
"GO:0072356"	1.00000000000285	0.754568312097285	0	2	"chromosome passenger complex localization to kinetochore"	"BP"
"GO:0086023"	1.00000000000285	0.754568312097285	0	2	"adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process"	"BP"
"GO:0090116"	1.00000000000285	0.754568312097285	0	2	"C-5 methylation of cytosine"	"BP"
"GO:0090149"	1.00000000000285	0.754568312097285	0	2	"mitochondrial membrane fission"	"BP"
"GO:0090244"	1.00000000000285	0.754568312097285	0	2	"Wnt signaling pathway involved in somitogenesis"	"BP"
"GO:0090292"	1.00000000000285	0.754568312097285	0	2	"nuclear matrix anchoring at nuclear membrane"	"BP"
"GO:0090541"	1.00000000000285	0.754568312097285	0	2	"MIT domain binding"	"MF"
"GO:0090615"	1.00000000000285	0.754568312097285	0	2	"mitochondrial mRNA processing"	"BP"
"GO:0090729"	1.00000000000285	0.754568312097285	0	2	"toxin activity"	"MF"
"GO:0097003"	1.00000000000285	0.754568312097285	0	2	"adipokinetic hormone receptor activity"	"MF"
"GO:0097101"	1.00000000000285	0.754568312097285	0	2	"blood vessel endothelial cell fate specification"	"BP"
"GO:0097278"	1.00000000000285	0.754568312097285	0	2	"complement-dependent cytotoxicity"	"BP"
"GO:0097309"	1.00000000000285	0.754568312097285	0	2	"cap1 mRNA methylation"	"BP"
"GO:0097363"	1.00000000000285	0.754568312097285	0	2	"protein O-GlcNAc transferase activity"	"MF"
"GO:0097576"	1.00000000000285	0.754568312097285	0	2	"vacuole fusion"	"BP"
"GO:0098528"	1.00000000000285	0.754568312097285	0	2	"skeletal muscle fiber differentiation"	"BP"
"GO:0098770"	1.00000000000285	0.754568312097285	0	2	"FBXO family protein binding"	"MF"
"GO:0098795"	1.00000000000285	0.754568312097285	0	2	"mRNA cleavage involved in gene silencing"	"BP"
"GO:0098926"	1.00000000000285	0.754568312097285	0	2	"postsynaptic signal transduction"	"BP"
"GO:0099093"	1.00000000000285	0.754568312097285	0	2	"calcium export from the mitochondrion"	"BP"
"GO:0099527"	1.00000000000285	0.754568312097285	0	2	"postsynapse to nucleus signaling pathway"	"BP"
"GO:0102490"	1.00000000000285	0.754568312097285	0	2	"8-oxo-dGTP phosphohydrolase activity"	"MF"
"GO:0106104"	1.00000000000285	0.754568312097285	0	2	"regulation of glutamate receptor clustering"	"BP"
"GO:0140059"	1.00000000000285	0.754568312097285	0	2	"dendrite arborization"	"BP"
"GO:0140135"	1.00000000000285	0.754568312097285	0	2	"mechanosensitive cation channel activity"	"MF"
"GO:0150011"	1.00000000000285	0.754568312097285	0	2	"regulation of neuron projection arborization"	"BP"
"GO:0150012"	1.00000000000285	0.754568312097285	0	2	"positive regulation of neuron projection arborization"	"BP"
"GO:0150018"	1.00000000000285	0.754568312097285	0	2	"basal dendrite development"	"BP"
"GO:0150019"	1.00000000000285	0.754568312097285	0	2	"basal dendrite morphogenesis"	"BP"
"GO:0150020"	1.00000000000285	0.754568312097285	0	2	"basal dendrite arborization"	"BP"
"GO:1900063"	1.00000000000285	0.754568312097285	0	2	"regulation of peroxisome organization"	"BP"
"GO:1900200"	1.00000000000285	0.754568312097285	0	2	"mesenchymal cell apoptotic process involved in metanephros development"	"BP"
"GO:1900211"	1.00000000000285	0.754568312097285	0	2	"regulation of mesenchymal cell apoptotic process involved in metanephros development"	"BP"
"GO:1900212"	1.00000000000285	0.754568312097285	0	2	"negative regulation of mesenchymal cell apoptotic process involved in metanephros development"	"BP"
"GO:1901143"	1.00000000000285	0.754568312097285	0	2	"insulin catabolic process"	"BP"
"GO:1901219"	1.00000000000285	0.754568312097285	0	2	"regulation of cardiac chamber morphogenesis"	"BP"
"GO:1901220"	1.00000000000285	0.754568312097285	0	2	"negative regulation of cardiac chamber morphogenesis"	"BP"
"GO:1901228"	1.00000000000285	0.754568312097285	0	2	"positive regulation of transcription from RNA polymerase II promoter involved in heart development"	"BP"
"GO:1901993"	1.00000000000285	0.754568312097285	0	2	"regulation of meiotic cell cycle phase transition"	"BP"
"GO:1901994"	1.00000000000285	0.754568312097285	0	2	"negative regulation of meiotic cell cycle phase transition"	"BP"
"GO:1902359"	1.00000000000285	0.754568312097285	0	2	"Notch signaling pathway involved in somitogenesis"	"BP"
"GO:1902366"	1.00000000000285	0.754568312097285	0	2	"regulation of Notch signaling pathway involved in somitogenesis"	"BP"
"GO:1902367"	1.00000000000285	0.754568312097285	0	2	"negative regulation of Notch signaling pathway involved in somitogenesis"	"BP"
"GO:1902442"	1.00000000000285	0.754568312097285	0	2	"regulation of ripoptosome assembly involved in necroptotic process"	"BP"
"GO:1902443"	1.00000000000285	0.754568312097285	0	2	"negative regulation of ripoptosome assembly involved in necroptotic process"	"BP"
"GO:1902499"	1.00000000000285	0.754568312097285	0	2	"positive regulation of protein autoubiquitination"	"BP"
"GO:1902569"	1.00000000000285	0.754568312097285	0	2	"negative regulation of activation of Janus kinase activity"	"BP"
"GO:1902724"	1.00000000000285	0.754568312097285	0	2	"positive regulation of skeletal muscle satellite cell proliferation"	"BP"
"GO:1902728"	1.00000000000285	0.754568312097285	0	2	"positive regulation of growth factor dependent skeletal muscle satellite cell proliferation"	"BP"
"GO:1902809"	1.00000000000285	0.754568312097285	0	2	"regulation of skeletal muscle fiber differentiation"	"BP"
"GO:1903233"	1.00000000000285	0.754568312097285	0	2	"regulation of calcium ion-dependent exocytosis of neurotransmitter"	"BP"
"GO:1903244"	1.00000000000285	0.754568312097285	0	2	"positive regulation of cardiac muscle hypertrophy in response to stress"	"BP"
"GO:1903281"	1.00000000000285	0.754568312097285	0	2	"positive regulation of calcium:sodium antiporter activity"	"BP"
"GO:1903348"	1.00000000000285	0.754568312097285	0	2	"positive regulation of bicellular tight junction assembly"	"BP"
"GO:1903406"	1.00000000000285	0.754568312097285	0	2	"regulation of sodium:potassium-exchanging ATPase activity"	"BP"
"GO:1903416"	1.00000000000285	0.754568312097285	0	2	"response to glycoside"	"BP"
"GO:1903433"	1.00000000000285	0.754568312097285	0	2	"regulation of constitutive secretory pathway"	"BP"
"GO:1903892"	1.00000000000285	0.754568312097285	0	2	"negative regulation of ATF6-mediated unfolded protein response"	"BP"
"GO:1904289"	1.00000000000285	0.754568312097285	0	2	"regulation of mitotic DNA damage checkpoint"	"BP"
"GO:1904347"	1.00000000000285	0.754568312097285	0	2	"regulation of small intestine smooth muscle contraction"	"BP"
"GO:1904476"	1.00000000000285	0.754568312097285	0	2	"negative regulation of Ras GTPase binding"	"BP"
"GO:1904717"	1.00000000000285	0.754568312097285	0	2	"regulation of AMPA glutamate receptor clustering"	"BP"
"GO:1904761"	1.00000000000285	0.754568312097285	0	2	"negative regulation of myofibroblast differentiation"	"BP"
"GO:1904772"	1.00000000000285	0.754568312097285	0	2	"response to tetrachloromethane"	"BP"
"GO:1904956"	1.00000000000285	0.754568312097285	0	2	"regulation of midbrain dopaminergic neuron differentiation"	"BP"
"GO:1904975"	1.00000000000285	0.754568312097285	0	2	"response to bleomycin"	"BP"
"GO:1904976"	1.00000000000285	0.754568312097285	0	2	"cellular response to bleomycin"	"BP"
"GO:1905064"	1.00000000000285	0.754568312097285	0	2	"negative regulation of vascular smooth muscle cell differentiation"	"BP"
"GO:1905203"	1.00000000000285	0.754568312097285	0	2	"regulation of connective tissue replacement"	"BP"
"GO:1905224"	1.00000000000285	0.754568312097285	0	2	"clathrin-coated pit assembly"	"BP"
"GO:1905289"	1.00000000000285	0.754568312097285	0	2	"regulation of CAMKK-AMPK signaling cascade"	"BP"
"GO:1905616"	1.00000000000285	0.754568312097285	0	2	"regulation of miRNA mediated inhibition of translation"	"BP"
"GO:1905618"	1.00000000000285	0.754568312097285	0	2	"positive regulation of miRNA mediated inhibition of translation"	"BP"
"GO:1905719"	1.00000000000285	0.754568312097285	0	2	"protein localization to perinuclear region of cytoplasm"	"BP"
"GO:1990164"	1.00000000000285	0.754568312097285	0	2	"histone H2A phosphorylation"	"BP"
"GO:1990168"	1.00000000000285	0.754568312097285	0	2	"protein K33-linked deubiquitination"	"BP"
"GO:1990264"	1.00000000000285	0.754568312097285	0	2	"peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity"	"BP"
"GO:1990569"	1.00000000000285	0.754568312097285	0	2	"UDP-N-acetylglucosamine transmembrane transport"	"BP"
"GO:1990770"	1.00000000000285	0.754568312097285	0	2	"small intestine smooth muscle contraction"	"BP"
"GO:1990859"	1.00000000000285	0.754568312097285	0	2	"cellular response to endothelin"	"BP"
"GO:1990955"	1.00000000000285	0.754568312097285	0	2	"G-rich single-stranded DNA binding"	"MF"
"GO:2000054"	1.00000000000285	0.754568312097285	0	2	"negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification"	"BP"
"GO:2000297"	1.00000000000285	0.754568312097285	0	2	"negative regulation of synapse maturation"	"BP"
"GO:2000325"	1.00000000000285	0.754568312097285	0	2	"regulation of ligand-dependent nuclear receptor transcription coactivator activity"	"BP"
"GO:2000327"	1.00000000000285	0.754568312097285	0	2	"positive regulation of ligand-dependent nuclear receptor transcription coactivator activity"	"BP"
"GO:2000328"	1.00000000000285	0.754568312097285	0	2	"regulation of T-helper 17 cell lineage commitment"	"BP"
"GO:2000329"	1.00000000000285	0.754568312097285	0	2	"negative regulation of T-helper 17 cell lineage commitment"	"BP"
"GO:2000340"	1.00000000000285	0.754568312097285	0	2	"positive regulation of chemokine (C-X-C motif) ligand 1 production"	"BP"
"GO:2000361"	1.00000000000285	0.754568312097285	0	2	"regulation of prostaglandin-E synthase activity"	"BP"
"GO:2000363"	1.00000000000285	0.754568312097285	0	2	"positive regulation of prostaglandin-E synthase activity"	"BP"
"GO:2000405"	1.00000000000285	0.754568312097285	0	2	"negative regulation of T cell migration"	"BP"
"GO:2000417"	1.00000000000285	0.754568312097285	0	2	"negative regulation of eosinophil migration"	"BP"
"GO:2000625"	1.00000000000285	0.754568312097285	0	2	"regulation of miRNA catabolic process"	"BP"
"GO:2000627"	1.00000000000285	0.754568312097285	0	2	"positive regulation of miRNA catabolic process"	"BP"
"GO:2000697"	1.00000000000285	0.754568312097285	0	2	"negative regulation of epithelial cell differentiation involved in kidney development"	"BP"
"GO:2000790"	1.00000000000285	0.754568312097285	0	2	"regulation of mesenchymal cell proliferation involved in lung development"	"BP"
"GO:2000791"	1.00000000000285	0.754568312097285	0	2	"negative regulation of mesenchymal cell proliferation involved in lung development"	"BP"
"GO:2000813"	1.00000000000285	0.754568312097285	0	2	"negative regulation of barbed-end actin filament capping"	"BP"
"GO:2001045"	1.00000000000285	0.754568312097285	0	2	"negative regulation of integrin-mediated signaling pathway"	"BP"
"GO:2001107"	1.00000000000285	0.754568312097285	0	2	"negative regulation of Rho guanyl-nucleotide exchange factor activity"	"BP"
"GO:2001245"	1.00000000000285	0.754568312097285	0	2	"regulation of phosphatidylcholine biosynthetic process"	"BP"
"GO:2001288"	1.00000000000285	0.754568312097285	0	2	"positive regulation of caveolin-mediated endocytosis"	"BP"
"GO:0010851"	1.00000000000286	0.775009381071256	0	2	"cyclase regulator activity"	"MF"
"GO:0010853"	1.00000000000286	0.775009381071256	0	2	"cyclase activator activity"	"MF"
"GO:0030249"	1.00000000000286	0.775009381071256	0	2	"guanylate cyclase regulator activity"	"MF"
"GO:0030250"	1.00000000000286	0.775009381071256	0	2	"guanylate cyclase activator activity"	"MF"
"GO:0045016"	1.00000000000287	0.868725431914333	0	1	"mitochondrial magnesium ion transmembrane transport"	"BP"
"GO:0001788"	1.00000000000288	0.760902432402897	0	2	"antibody-dependent cellular cytotoxicity"	"BP"
"GO:0018423"	1.00000000000289	0.761327969082415	0	2	"protein C-terminal leucine carboxyl O-methyltransferase activity"	"MF"
"GO:0052856"	1.00000000000291	0.803759081192089	0	2	"NADHX epimerase activity"	"MF"
"GO:0052857"	1.00000000000291	0.803759081192089	0	2	"NADPHX epimerase activity"	"MF"
"GO:0030407"	1.00000000000292	0.868941514478839	0	1	"formimidoyltransferase activity"	"MF"
"GO:0030409"	1.00000000000292	0.868941514478839	0	1	"glutamate formimidoyltransferase activity"	"MF"
"GO:0030412"	1.00000000000292	0.868941514478839	0	1	"formimidoyltetrahydrofolate cyclodeaminase activity"	"MF"
"GO:2001206"	1.00000000000294	0.7614592798912	0	2	"positive regulation of osteoclast development"	"BP"
"GO:2000078"	1.00000000000297	0.774030647700682	0	2	"positive regulation of type B pancreatic cell development"	"BP"
"GO:0002196"	1.000000000003	0.758253425355209	0	2	"Ser-tRNA(Ala) hydrolase activity"	"MF"
"GO:0031548"	1.00000000000307	0.8686810375541	0	1	"regulation of brain-derived neurotrophic factor receptor signaling pathway"	"BP"
"GO:0031549"	1.00000000000307	0.8686810375541	0	1	"negative regulation of brain-derived neurotrophic factor receptor signaling pathway"	"BP"
"GO:0031551"	1.00000000000307	0.8686810375541	0	1	"regulation of brain-derived neurotrophic factor-activated receptor activity"	"BP"
"GO:0031552"	1.00000000000307	0.8686810375541	0	1	"negative regulation of brain-derived neurotrophic factor-activated receptor activity"	"BP"
"GO:0061811"	1.00000000000307	0.8686810375541	0	1	"ADP-ribosyl cyclase activity"	"MF"
"GO:0061812"	1.00000000000307	0.8686810375541	0	1	"cyclic ADP-ribose hydrolase"	"MF"
"GO:0008967"	1.00000000000307	0.768752511319668	0	2	"phosphoglycolate phosphatase activity"	"MF"
"GO:0140049"	1.00000000000311	0.870856387972606	0	1	"regulation of endocardial cushion to mesenchymal transition"	"BP"
"GO:0140051"	1.00000000000311	0.870856387972606	0	1	"positive regulation of endocardial cushion to mesenchymal transition"	"BP"
"GO:2000800"	1.00000000000311	0.870856387972606	0	1	"regulation of endocardial cushion to mesenchymal transition involved in heart valve formation"	"BP"
"GO:2000802"	1.00000000000311	0.870856387972606	0	1	"positive regulation of endocardial cushion to mesenchymal transition involved in heart valve formation"	"BP"
"GO:0032304"	1.00000000000313	0.75569243579708	0	2	"negative regulation of icosanoid secretion"	"BP"
"GO:0016191"	1.00000000000314	0.754644991873228	0	2	"synaptic vesicle uncoating"	"BP"
"GO:0008113"	1.00000000000318	0.757896461545264	0	2	"peptide-methionine (S)-S-oxide reductase activity"	"MF"
"GO:0007161"	1.00000000000322	0.754568312096915	0	2	"calcium-independent cell-matrix adhesion"	"BP"
"GO:0009786"	1.00000000000322	0.754568312096915	0	2	"regulation of asymmetric cell division"	"BP"
"GO:0014055"	1.00000000000322	0.754568312096915	0	2	"acetylcholine secretion, neurotransmission"	"BP"
"GO:0014056"	1.00000000000322	0.754568312096915	0	2	"regulation of acetylcholine secretion, neurotransmission"	"BP"
"GO:0021679"	1.00000000000322	0.754568312096915	0	2	"cerebellar molecular layer development"	"BP"
"GO:0021997"	1.00000000000322	0.754568312096915	0	2	"neural plate axis specification"	"BP"
"GO:0032240"	1.00000000000322	0.754568312096915	0	2	"negative regulation of nucleobase-containing compound transport"	"BP"
"GO:0046832"	1.00000000000322	0.754568312096915	0	2	"negative regulation of RNA export from nucleus"	"BP"
"GO:0052047"	1.00000000000322	0.754568312096915	0	2	"interaction with other organism via secreted substance involved in symbiotic interaction"	"BP"
"GO:0061526"	1.00000000000322	0.754568312096915	0	2	"acetylcholine secretion"	"BP"
"GO:0070100"	1.00000000000322	0.754568312096915	0	2	"negative regulation of chemokine-mediated signaling pathway"	"BP"
"GO:0071288"	1.00000000000322	0.754568312096915	0	2	"cellular response to mercury ion"	"BP"
"GO:0072368"	1.00000000000322	0.754568312096915	0	2	"regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter"	"BP"
"GO:0090649"	1.00000000000322	0.754568312096915	0	2	"response to oxygen-glucose deprivation"	"BP"
"GO:0090650"	1.00000000000322	0.754568312096915	0	2	"cellular response to oxygen-glucose deprivation"	"BP"
"GO:0097681"	1.00000000000322	0.754568312096915	0	2	"double-strand break repair via alternative nonhomologous end joining"	"BP"
"GO:1990116"	1.00000000000322	0.754568312096915	0	2	"ribosome-associated ubiquitin-dependent protein catabolic process"	"BP"
"GO:0003162"	1.00000000000322	0.754568312096914	0	2	"atrioventricular node development"	"BP"
"GO:0021520"	1.00000000000322	0.754568312096914	0	2	"spinal cord motor neuron cell fate specification"	"BP"
"GO:0021521"	1.00000000000322	0.754568312096914	0	2	"ventral spinal cord interneuron specification"	"BP"
"GO:0021775"	1.00000000000322	0.754568312096914	0	2	"smoothened signaling pathway involved in ventral spinal cord interneuron specification"	"BP"
"GO:0021776"	1.00000000000322	0.754568312096914	0	2	"smoothened signaling pathway involved in spinal cord motor neuron cell fate specification"	"BP"
"GO:0021798"	1.00000000000322	0.754568312096914	0	2	"forebrain dorsal/ventral pattern formation"	"BP"
"GO:0034647"	1.00000000000322	0.754568312096914	0	2	"histone demethylase activity (H3-trimethyl-K4 specific)"	"MF"
"GO:0050916"	1.00000000000322	0.754568312096914	0	2	"sensory perception of sweet taste"	"BP"
"GO:0060177"	1.00000000000322	0.754568312096914	0	2	"regulation of angiotensin metabolic process"	"BP"
"GO:0060573"	1.00000000000322	0.754568312096914	0	2	"cell fate specification involved in pattern specification"	"BP"
"GO:0060594"	1.00000000000322	0.754568312096914	0	2	"mammary gland specification"	"BP"
"GO:0060708"	1.00000000000322	0.754568312096914	0	2	"spongiotrophoblast differentiation"	"BP"
"GO:0061344"	1.00000000000322	0.754568312096914	0	2	"regulation of cell adhesion involved in heart morphogenesis"	"BP"
"GO:0072364"	1.00000000000322	0.754568312096914	0	2	"regulation of cellular ketone metabolic process by regulation of transcription from RNA polymerase II promoter"	"BP"
"GO:0099403"	1.00000000000322	0.754568312096914	0	2	"maintenance of mitotic sister chromatid cohesion, telomeric"	"BP"
"GO:0099404"	1.00000000000322	0.754568312096914	0	2	"mitotic sister chromatid cohesion, telomeric"	"BP"
"GO:0140066"	1.00000000000322	0.754568312096914	0	2	"peptidyl-lysine crotonylation"	"BP"
"GO:1901189"	1.00000000000322	0.754568312096914	0	2	"positive regulation of ephrin receptor signaling pathway"	"BP"
"GO:1904713"	1.00000000000322	0.754568312096914	0	2	"beta-catenin destruction complex binding"	"MF"
"GO:1904907"	1.00000000000322	0.754568312096914	0	2	"regulation of maintenance of mitotic sister chromatid cohesion, telomeric"	"BP"
"GO:1904908"	1.00000000000322	0.754568312096914	0	2	"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric"	"BP"
"GO:0002528"	1.00000000000323	0.784566943589873	0	2	"regulation of vascular permeability involved in acute inflammatory response"	"BP"
"GO:0032599"	1.00000000000326	0.869371407828244	0	1	"protein transport out of membrane raft"	"BP"
"GO:0032600"	1.00000000000326	0.869371407828244	0	1	"chemokine receptor transport out of membrane raft"	"BP"
"GO:0032913"	1.00000000000326	0.869371407828244	0	1	"negative regulation of transforming growth factor beta3 production"	"BP"
"GO:0033606"	1.00000000000326	0.869371407828244	0	1	"chemokine receptor transport within lipid bilayer"	"BP"
"GO:0034102"	1.00000000000326	0.869371407828244	0	1	"erythrocyte clearance"	"BP"
"GO:0034106"	1.00000000000326	0.869371407828244	0	1	"regulation of erythrocyte clearance"	"BP"
"GO:0034107"	1.00000000000326	0.869371407828244	0	1	"negative regulation of erythrocyte clearance"	"BP"
"GO:0034119"	1.00000000000326	0.869371407828244	0	1	"negative regulation of erythrocyte aggregation"	"BP"
"GO:0042103"	1.00000000000326	0.869371407828244	0	1	"positive regulation of T cell homeostatic proliferation"	"BP"
"GO:0046014"	1.00000000000326	0.869371407828244	0	1	"negative regulation of T cell homeostatic proliferation"	"BP"
"GO:0106014"	1.00000000000326	0.869371407828244	0	1	"regulation of inflammatory response to wounding"	"BP"
"GO:0106015"	1.00000000000326	0.869371407828244	0	1	"negative regulation of inflammatory response to wounding"	"BP"
"GO:0106016"	1.00000000000326	0.869371407828244	0	1	"positive regulation of inflammatory response to wounding"	"BP"
"GO:0008263"	1.00000000000329	0.755169818054937	0	2	"pyrimidine-specific mismatch base pair DNA N-glycosylase activity"	"MF"
"GO:1905051"	1.00000000000333	0.773546631523402	0	2	"regulation of base-excision repair"	"BP"
"GO:1905053"	1.00000000000333	0.773546631523402	0	2	"positive regulation of base-excision repair"	"BP"
"GO:1902544"	1.00000000000333	0.773546631523394	0	2	"regulation of DNA N-glycosylase activity"	"BP"
"GO:0015786"	1.00000000000334	0.86891039958606	0	1	"UDP-glucose transmembrane transport"	"BP"
"GO:0009000"	1.00000000000335	0.868664858788829	0	1	"selenocysteine lyase activity"	"MF"
"GO:0016261"	1.00000000000335	0.868664858788829	0	1	"selenocysteine catabolic process"	"BP"
"GO:0004776"	1.00000000000339	0.762791880515175	0	2	"succinate-CoA ligase (GDP-forming) activity"	"MF"
"GO:0001034"	1.00000000000343	0.755027610380892	0	2	"RNA polymerase III transcription factor activity, sequence-specific DNA binding"	"MF"
"GO:0032227"	1.00000000000345	0.765843201499391	0	2	"negative regulation of synaptic transmission, dopaminergic"	"BP"
"GO:1905606"	1.00000000000345	0.765843201499391	0	2	"regulation of presynapse assembly"	"BP"
"GO:0004152"	1.00000000000352	0.869220118702203	0	1	"dihydroorotate dehydrogenase activity"	"MF"
"GO:0036461"	1.00000000000354	0.758354768359666	0	2	"BLOC-2 complex binding"	"MF"
"GO:0034635"	1.00000000000354	0.754802425745951	0	2	"glutathione transport"	"BP"
"GO:0042939"	1.00000000000354	0.754802425745951	0	2	"tripeptide transport"	"BP"
"GO:1904744"	1.00000000000356	0.769701823499036	0	2	"positive regulation of telomeric DNA binding"	"BP"
"GO:0043060"	1.00000000000359	0.754568312096545	0	2	"meiotic metaphase I plate congression"	"BP"
"GO:0051455"	1.00000000000359	0.754568312096545	0	2	"attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation"	"BP"
"GO:0070170"	1.00000000000359	0.754568312096545	0	2	"regulation of tooth mineralization"	"BP"
"GO:1902298"	1.00000000000359	0.754568312096545	0	2	"cell cycle DNA replication maintenance of fidelity"	"BP"
"GO:1990426"	1.00000000000359	0.754568312096545	0	2	"mitotic recombination-dependent replication fork processing"	"BP"
"GO:1990505"	1.00000000000359	0.754568312096545	0	2	"mitotic DNA replication maintenance of fidelity"	"BP"
"GO:0033183"	1.00000000000359	0.754568312096545	0	2	"negative regulation of histone ubiquitination"	"BP"
"GO:0048752"	1.00000000000359	0.754568312096545	0	2	"semicircular canal morphogenesis"	"BP"
"GO:0071317"	1.00000000000359	0.754568312096545	0	2	"cellular response to isoquinoline alkaloid"	"BP"
"GO:0099519"	1.00000000000359	0.754568312096545	0	2	"dense core granule cytoskeletal transport"	"BP"
"GO:1901314"	1.00000000000359	0.754568312096545	0	2	"regulation of histone H2A K63-linked ubiquitination"	"BP"
"GO:1901315"	1.00000000000359	0.754568312096545	0	2	"negative regulation of histone H2A K63-linked ubiquitination"	"BP"
"GO:1904868"	1.00000000000359	0.754568312096545	0	2	"telomerase catalytic core complex assembly"	"BP"
"GO:1904882"	1.00000000000359	0.754568312096545	0	2	"regulation of telomerase catalytic core complex assembly"	"BP"
"GO:1904884"	1.00000000000359	0.754568312096545	0	2	"positive regulation of telomerase catalytic core complex assembly"	"BP"
"GO:1990048"	1.00000000000359	0.754568312096545	0	2	"anterograde neuronal dense core vesicle transport"	"BP"
"GO:0016824"	1.00000000000361	0.884475308720714	0	1	"hydrolase activity, acting on acid halide bonds"	"MF"
"GO:0018900"	1.00000000000361	0.884475308720714	0	1	"dichloromethane metabolic process"	"BP"
"GO:0019120"	1.00000000000361	0.884475308720714	0	1	"hydrolase activity, acting on acid halide bonds, in C-halide compounds"	"MF"
"GO:0047651"	1.00000000000361	0.884475308720714	0	1	"alkylhalidase activity"	"MF"
"GO:0071031"	1.00000000000362	0.774620103498516	0	2	"nuclear mRNA surveillance of mRNA 3'-end processing"	"BP"
"GO:0071049"	1.00000000000362	0.774620103498516	0	2	"nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription"	"BP"
"GO:0044378"	1.00000000000365	0.880606575054931	0	1	"non-sequence-specific DNA binding, bending"	"MF"
"GO:0070130"	1.00000000000372	0.870469367717043	0	1	"negative regulation of mitochondrial translation"	"BP"
"GO:0010949"	1.00000000000373	0.754589965179787	0	2	"negative regulation of intestinal phytosterol absorption"	"BP"
"GO:0045796"	1.00000000000373	0.754589965179787	0	2	"negative regulation of intestinal cholesterol absorption"	"BP"
"GO:0060752"	1.00000000000373	0.754589965179787	0	2	"intestinal phytosterol absorption"	"BP"
"GO:1904730"	1.00000000000373	0.754589965179787	0	2	"negative regulation of intestinal lipid absorption"	"BP"
"GO:0071163"	1.00000000000375	0.755066780575979	0	2	"DNA replication preinitiation complex assembly"	"BP"
"GO:0004756"	1.00000000000377	0.760030385138449	0	2	"selenide, water dikinase activity"	"MF"
"GO:0016260"	1.00000000000377	0.760030385138449	0	2	"selenocysteine biosynthetic process"	"BP"
"GO:0016781"	1.00000000000377	0.760030385138449	0	2	"phosphotransferase activity, paired acceptors"	"MF"
"GO:0070329"	1.00000000000377	0.760030385138449	0	2	"tRNA seleno-modification"	"BP"
"GO:0071929"	1.00000000000377	0.760030385138449	0	2	"alpha-tubulin acetylation"	"BP"
"GO:0001147"	1.00000000000378	0.754568312096361	0	2	"transcription termination site sequence-specific DNA binding"	"MF"
"GO:0001160"	1.00000000000378	0.754568312096361	0	2	"transcription termination site DNA binding"	"MF"
"GO:0030226"	1.00000000000378	0.754568312096361	0	2	"apolipoprotein receptor activity"	"MF"
"GO:0034188"	1.00000000000378	0.754568312096361	0	2	"apolipoprotein A-I receptor activity"	"MF"
"GO:0090556"	1.00000000000378	0.754568312096361	0	2	"phosphatidylserine-translocating ATPase activity"	"MF"
"GO:0031554"	1.00000000000378	0.754568312096359	0	2	"regulation of DNA-templated transcription, termination"	"BP"
"GO:0035373"	1.00000000000378	0.754568312096359	0	2	"chondroitin sulfate proteoglycan binding"	"MF"
"GO:0060488"	1.00000000000378	0.754568312096359	0	2	"orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis"	"BP"
"GO:0060489"	1.00000000000378	0.754568312096359	0	2	"planar dichotomous subdivision of terminal units involved in lung branching morphogenesis"	"BP"
"GO:0060490"	1.00000000000378	0.754568312096359	0	2	"lateral sprouting involved in lung morphogenesis"	"BP"
"GO:0015067"	1.00000000000379	0.868849082583923	0	1	"amidinotransferase activity"	"MF"
"GO:0015068"	1.00000000000379	0.868849082583923	0	1	"glycine amidinotransferase activity"	"MF"
"GO:0031682"	1.00000000000379	0.870851036603546	0	1	"G-protein gamma-subunit binding"	"MF"
"GO:0016150"	1.00000000000386	0.781025101060145	0	2	"translation release factor activity, codon nonspecific"	"MF"
"GO:0002396"	1.00000000000387	0.76763917415067	0	2	"MHC protein complex assembly"	"BP"
"GO:0002501"	1.00000000000387	0.76763917415067	0	2	"peptide antigen assembly with MHC protein complex"	"BP"
"GO:0045523"	1.00000000000387	0.879869010664935	0	1	"interleukin-27 receptor binding"	"MF"
"GO:0030337"	1.00000000000388	0.769050817468441	0	2	"DNA polymerase processivity factor activity"	"MF"
"GO:2000522"	1.00000000000389	0.769438081751267	0	2	"positive regulation of immunological synapse formation"	"BP"
"GO:0018454"	1.00000000000391	0.889242355014263	0	1	"acetoacetyl-CoA reductase activity"	"MF"
"GO:0047015"	1.00000000000391	0.889242355014263	0	1	"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity"	"MF"
